x = |10008489,10008501>
x = |10009925,10009942>
x = |10029514,10029526>
x = |10036454,10036466>
x = |10064394,10064404>
x = |10065815,10065830>
x = |10069765,10069776>
x = |10075008,10075020>
x = |10083847,10083861>
x = |10100518,10100529>
x = |10102347,10102357>
x = |1010421,1010435>
x = |10106171,10106181>
x = |10108488,10108510>
x = |10113656,10113672>
x = |10122273,10122288>
x = |10122884,10122898>
x = |10124341,10124353>
x = |10129538,10129551>
x = |10147469,10147485>
x = |10147554,10147567>
x = |10153835,10153853>
x = |10159564,10159575>
x = |1016171,1016184>
x = |10176277,10176293>
x = |10181357,10181370>
x = |10184722,10184735>
x = |10193645,10193658>
x = |10193816,10193827>
x = |10194780,10194790>
x = |10194833,10194850>
x = |10201,10209>
x = |10216707,10216717>
x = |10233045,10233058>
x = |1024199,1024214>
x = |10248450,10248466>
x = |10264689,10264698>
x = |1027755,1027766>
x = |10286133,10286144>
x = |10295138,10295150>
x = |10297105,10297117>
x = |10297185,10297193>
x = |10302834,10302845>
x = |10306725,10306733>
x = |10312825,10312838>
x = |1032277,1032291>
x = |10354133,10354145>
x = |10354702,10354721>
x = |10363842,10363852>
x = |10364549,10364563>
x = |10365625,10365635>
x = |1037732,1037742>
x = |10383457,10383470>
x = |10385271,10385280>
x = |10402607,10402617>
x = |10410440,10410456>
x = |10413223,10413233>
x = |10416600,10416611>
x = |10448928,10448942>
x = |10460579,10460592>
x = |10492406,10492419>
x = |1050039,1050046>
x = |10503630,10503641>
x = |10515620,10515636>
x = |10521685,10521700>
x = |10534851,10534862>
x = |10534970,10534981>
x = |10535283,10535294>
x = |10541468,10541488>
x = |10550873,10550886>
x = |10559815,10559831>
x = |10577806,10577818>
x = |10588108,10588121>
x = |10599099,10599109>
x = |10600301,10600320>
x = |10602205,10602217>
x = |10608368,10608379>
x = |1061310,1061321>
x = |10621507,10621520>
x = |10623031,10623042>
x = |10631737,10631748>
x = |10636589,10636598>
x = |10642797,10642807>
x = |10651205,10651215>
x = |10656928,10656949>
x = |10657029,10657044>
x = |10662996,10663007>
x = |10666148,10666158>
x = |10671551,10671561>
x = |10675250,10675258>
x = |10678677,10678689>
x = |10695504,10695515>
x = |10707835,10707847>
x = |10711485,10711495>
x = |10714709,10714719>
x = |10737080,10737091>
x = |10740029,10740042>
x = |1079458,1079472>
x = |10799664,10799677>
x = |10808266,10808279>
x = |1085087,1085099>
x = |10929894,10929905>
x = |10935635,10935645>
x = |10943320,10943333>
x = |1094738,1094751>
x = |1096264,1096280>
x = |10967469,10967481>
x = |10977737,10977752>
x = |10991602,10991612>
x = |10993410,10993422>
x = |11010669,11010680>
x = |11012806,11012818>
x = |11028827,11028837>
x = |11060625,11060635>
x = |11100024,11100035>
x = |11112280,11112291>
x = |11119677,11119694>
x = |11135122,11135133>
x = |11137809,11137822>
x = |11154829,11154839>
x = |11161820,11161833>
x = |11163528,11163538>
x = |11176054,11176065>
x = |1117929,1117938>
x = |11183274,11183287>
x = |11198271,11198278>
x = |11216123,11216135>
x = |11223529,11223540>
x = |11234359,11234373>
x = |11237907,11237920>
x = |11244485,11244499>
x = |1124678,1124687>
x = |11258091,11258100>
x = |11268130,11268136>
