x = |10012061,10012073>
x = |1001994,1002006>
x = |10027100,10027114>
x = |10060642,10060654>
x = |10127366,10127382>
x = |10140880,10140896>
x = |10257977,10257993>
x = |10259703,10259712>
x = |10285407,10285421>
x = |10311750,10311763>
x = |10338019,10338028>
x = |1034352,1034367>
x = |10359160,10359172>
x = |10397512,10397524>
x = |10454447,10454457>
x = |10464351,10464364>
x = |10474022,10474038>
x = |10490504,10490522>
x = |105512,105524>
x = |10572514,10572529>
x = |10595955,10595968>
x = |10684857,10684869>
x = |10705123,10705136>
x = |10749885,10749897>
x = |10763959,10763972>
x = |10773692,10773707>
x = |10795689,10795701>
x = |10827480,10827495>
x = |10827540,10827550>
x = |10877986,10878001>
x = |10886736,10886749>
x = |10949475,10949484>
x = |10981033,10981047>
x = |11013460,11013472>
x = |11078206,11078220>
x = |11103905,11103920>
x = |11176700,11176716>
x = |1120069,1120088>
x = |1122090,1122101>
x = |11272644,11272656>
x = |11274172,11274182>
x = |11303068,11303080>
x = |11319651,11319665>
x = |1132118,1132130>
x = |1132470,1132482>
x = |1132557,1132569>
x = |1132633,1132645>
x = |11331192,11331205>
x = |11361516,11361528>
x = |11444437,11444449>
x = |11539949,11539961>
x = |11672596,11672610>
x = |11688016,11688031>
x = |11730409,11730431>
x = |1173197,1173216>
x = |11801205,11801221>
x = |11821718,11821738>
x = |11849370,11849390>
x = |11872179,11872194>
x = |11890521,11890530>
x = |11922654,11922668>
x = |11933056,11933069>
x = |12027792,12027803>
x = |12165301,12165311>
x = |12201993,12202005>
x = |1226969,1226982>
x = |1227825,1227842>
x = |12341895,12341905>
x = |12405572,12405583>
x = |12412907,12412918>
x = |12416717,12416728>
x = |12418587,12418601>
x = |12419466,12419483>
x = |12509176,12509187>
x = |12520911,12520922>
x = |12523546,12523557>
x = |12564478,12564490>
x = |12672441,12672456>
x = |12764316,12764334>
x = |12821335,12821347>
x = |12854926,12854938>
x = |12883544,12883558>
x = |12963325,12963335>
x = |12967129,12967140>
x = |13018772,13018782>
x = |13021547,13021557>
x = |13030789,13030801>
x = |13083561,13083575>
x = |13131952,13131964>
x = |13142055,13142069>
x = |13152594,13152612>
x = |1317288,1317300>
x = |13173595,13173607>
x = |1317564,1317576>
x = |13216383,13216397>
x = |13217137,13217151>
x = |13217217,13217231>
x = |13217296,13217310>
x = |13218317,13218331>
x = |13218734,13218748>
x = |13219933,13219947>
x = |13221381,13221393>
x = |13234994,13235010>
x = |13241206,13241226>
x = |13262071,13262090>
x = |13297314,13297327>
x = |13298782,13298792>
x = |13304993,13305004>
x = |13308783,13308797>
