x = |10004920,10004932>
x = |10028885,10028904>
x = |10084395,10084411>
x = |10087350,10087360>
x = |10099572,10099581>
x = |10104875,10104894>
x = |10122273,10122288>
x = |10123159,10123174>
x = |10124341,10124353>
x = |10136784,10136800>
x = |10141327,10141337>
x = |10149024,10149038>
x = |10153562,10153573>
x = |10165486,10165502>
x = |10178392,10178413>
x = |10187275,10187298>
x = |10195567,10195582>
x = |10201241,10201254>
x = |10210318,10210331>
x = |10218475,10218485>
x = |10228577,10228589>
x = |10249495,10249505>
x = |10254095,10254105>
x = |10255177,10255191>
x = |10264616,10264627>
x = |10270270,10270285>
x = |10273309,10273320>
x = |10298107,10298118>
x = |10306977,10306992>
x = |10309317,10309327>
x = |10317015,10317025>
x = |10321510,10321521>
x = |10334602,10334624>
x = |10363649,10363666>
x = |10374064,10374083>
x = |10376158,10376175>
x = |10376251,10376264>
x = |10377574,10377595>
x = |10383826,10383836>
x = |10386676,10386693>
x = |10399593,10399615>
x = |1040323,1040333>
x = |10404475,10404489>
x = |10407049,10407059>
x = |10425481,10425493>
x = |10426089,10426100>
x = |10441852,10441867>
x = |10443685,10443698>
x = |10443964,10443977>
x = |10450895,10450908>
x = |10452290,10452303>
x = |10462012,10462022>
x = |10473582,10473596>
x = |10478403,10478424>
x = |10478893,10478904>
x = |10489887,10489896>
x = |1050634,1050650>
x = |10522308,10522318>
x = |10542404,10542415>
x = |10546867,10546879>
x = |10556677,10556694>
x = |10562354,10562363>
x = |10562585,10562595>
x = |10565650,10565662>
x = |10580090,10580099>
x = |10597862,10597875>
x = |10599117,10599133>
x = |10614091,10614099>
x = |10684222,10684232>
x = |10692493,10692505>
x = |10692705,10692714>
x = |10724547,10724555>
x = |10728383,10728394>
x = |10735850,10735862>
x = |10736640,10736652>
x = |10742075,10742085>
x = |10742363,10742374>
x = |1075049,1075063>
x = |10782913,10782930>
x = |10803763,10803775>
x = |10817911,10817927>
x = |10831369,10831379>
x = |10832683,10832691>
x = |10838700,10838715>
x = |10866113,10866125>
x = |1087485,1087497>
x = |10890402,10890414>
x = |10902420,10902433>
x = |10930817,10930830>
x = |10966831,10966840>
x = |10968758,10968780>
x = |11022183,11022191>
x = |11036073,11036085>
x = |11048297,11048308>
x = |11058768,11058779>
x = |11074406,11074414>
x = |11075119,11075129>
x = |11131289,11131302>
x = |11132841,11132858>
x = |11157792,11157803>
x = |11169935,11169943>
x = |11188123,11188142>
x = |11188506,11188525>
x = |11236342,11236354>
x = |11265758,11265767>
x = |11303573,11303592>
x = |11313189,11313199>
x = |11390350,11390361>
x = |11434368,11434384>
x = |11436527,11436538>
x = |11456725,11456735>
x = |11494865,11494872>
x = |11506294,11506306>
x = |11513661,11513669>
x = |11538760,11538770>
x = |11546657,11546669>
x = |11550432,11550447>
x = |11556625,11556635>
x = |11557817,11557829>
x = |1156835,1156850>
x = |11570287,11570299>
x = |11588012,11588024>
x = |11605644,11605654>
x = |11610010,11610018>
x = |1162038,1162049>
