x = |10021047,10021058>
x = |10029062,10029075>
x = |10046792,10046808>
x = |10085397,10085409>
x = |1012190,1012202>
x = |1012925,1012947>
x = |10140315,10140332>
x = |10196597,10196606>
x = |10204050,10204062>
x = |10205941,10205950>
x = |10235928,10235936>
x = |10251147,10251160>
x = |10264205,10264224>
x = |10288781,10288797>
x = |10294936,10294944>
x = |10325540,10325560>
x = |10325577,10325588>
x = |10338103,10338111>
x = |10349360,10349373>
x = |10351295,10351311>
x = |10376206,10376218>
x = |10378895,10378903>
x = |10416686,10416701>
x = |10492263,10492271>
x = |10496660,10496672>
x = |10505836,10505852>
x = |10511815,10511831>
x = |1054799,1054816>
x = |10553372,10553383>
x = |10573062,10573070>
x = |10621803,10621812>
x = |10654272,10654281>
x = |10657550,10657558>
x = |10671374,10671383>
x = |10716155,10716173>
x = |10763715,10763732>
x = |10765093,10765111>
x = |1084232,1084245>
x = |10913550,10913565>
x = |10935021,10935029>
x = |1095843,1095855>
x = |10988311,10988326>
x = |11010262,11010279>
x = |11067140,11067152>
x = |11092708,11092724>
x = |11102236,11102245>
x = |11143418,11143428>
x = |11156609,11156616>
x = |11212948,11212957>
x = |11257566,11257578>
x = |11262994,11263002>
x = |11283998,11284005>
x = |11291353,11291364>
x = |11301734,11301742>
x = |11363607,11363617>
x = |11402828,11402849>
x = |11435535,11435552>
x = |11445480,11445495>
x = |11445652,11445667>
x = |11467892,11467904>
x = |1153030,1153044>
x = |11657735,11657743>
x = |1166124,1166133>
x = |11684710,11684718>
x = |11736460,11736474>
x = |11744227,11744239>
x = |11750822,11750842>
x = |11777009,11777017>
x = |11780479,11780487>
x = |11782720,11782728>
x = |11791248,11791263>
x = |11800873,11800882>
x = |11813080,11813096>
x = |11822144,11822160>
x = |1195331,1195343>
x = |1196867,1196884>
x = |12007988,12007998>
x = |12020576,12020591>
x = |12052446,12052464>
x = |12106741,12106755>
x = |12116292,12116300>
x = |12130777,12130791>
x = |12162029,12162041>
x = |12216384,12216406>
x = |12243669,12243685>
x = |12291335,12291353>
x = |12351067,12351084>
x = |12404916,12404927>
x = |12428177,12428193>
x = |12434179,12434195>
x = |12467654,12467662>
x = |12569421,12569440>
x = |1260392,1260402>
x = |12695130,12695141>
x = |12729078,12729097>
x = |12763068,12763085>
x = |12776596,12776612>
x = |1280328,1280337>
x = |12839058,12839065>
x = |12852385,12852401>
x = |12853973,12853988>
x = |12888993,12889014>
x = |12929155,12929169>
x = |12945501,12945515>
x = |12954208,12954222>
x = |13024058,13024079>
x = |130952,130961>
x = |13095887,13095894>
x = |13140162,13140178>
x = |13151377,13151391>
x = |13184965,13184973>
x = |13192933,13192945>
x = |131955,131969>
x = |13228317,13228332>
x = |13232258,13232271>
x = |13271960,13271974>
x = |13280613,13280629>
x = |13282935,13282951>
x = |13288876,13288892>
x = |1329897,1329909>
x = |13300036,13300050>
x = |13426987,13427000>
x = |13448473,13448482>
x = |13463692,13463704>
x = |13476506,13476519>
x = |13535448,13535459>
x = |13544350,13544358>
x = |13562002,13562010>
x = |13593536,13593551>
x = |13610881,13610901>
x = |13646174,13646195>
x = |13675481,13675491>
x = |13705697,13705716>
x = |13713918,13713932>
x = |13786741,13786749>
