x = |10007714,10007726>
x = |10008617,10008629>
x = |10019493,10019507>
x = |10029038,10029050>
x = |10029395,10029414>
x = |10045792,10045814>
x = |10051939,10051951>
x = |10064585,10064599>
x = |10074282,10074301>
x = |10129078,10129088>
x = |10141030,10141050>
x = |10142313,10142336>
x = |10155390,10155402>
x = |10226445,10226462>
x = |1023653,1023665>
x = |10266998,10267008>
x = |104063,104075>
x = |10427137,10427151>
x = |10429127,10429147>
x = |10433638,10433652>
x = |10434071,10434091>
x = |10464292,10464309>
x = |10468220,10468235>
x = |10473719,10473740>
x = |10484304,10484327>
x = |10572060,10572072>
x = |10625626,10625642>
x = |10657377,10657389>
x = |10760394,10760408>
x = |10793709,10793721>
x = |10812040,10812053>
x = |10822344,10822361>
x = |10849706,10849720>
x = |10850302,10850312>
x = |1093385,1093403>
x = |10960667,10960677>
x = |1096687,1096697>
x = |10970556,10970573>
x = |10997668,10997682>
x = |1100966,1100980>
x = |11053409,11053430>
x = |11074227,11074242>
x = |11087407,11087417>
x = |11123447,11123459>
x = |11219075,11219085>
x = |1123013,1123025>
x = |11259339,11259353>
x = |11260652,11260664>
x = |11288744,11288756>
x = |11302339,11302356>
x = |1131826,1131847>
x = |1134624,1134635>
x = |11367633,11367645>
x = |11370712,11370726>
x = |114056,114070>
x = |11417852,11417864>
x = |11445296,11445308>
x = |11496034,11496049>
x = |11515691,11515701>
x = |11565656,11565671>
x = |11566691,11566709>
x = |11665778,11665790>
x = |11679574,11679586>
x = |11767294,11767308>
x = |11834219,11834231>
x = |11871348,11871358>
x = |1190016,1190028>
x = |11966855,11966874>
x = |12010757,12010769>
x = |12098188,12098202>
x = |12100266,12100283>
x = |12113451,12113461>
x = |12223624,12223634>
x = |12233552,12233562>
x = |12276574,12276592>
x = |12325652,12325664>
x = |12416409,12416424>
x = |12470550,12470560>
x = |12499895,12499907>
x = |12618841,12618851>
x = |12630888,12630902>
x = |1267500,1267510>
x = |12690456,12690470>
x = |12696661,12696675>
x = |12702571,12702590>
x = |12724557,12724570>
x = |12726689,12726708>
x = |12730635,12730649>
x = |12735942,12735959>
x = |12735985,12736002>
x = |1276229,1276243>
