x = |10013877,10013892>
x = |1006495,1006508>
x = |10065232,10065248>
x = |10100144,10100157>
x = |1012473,1012487>
x = |10174872,10174885>
x = |10175833,10175849>
x = |10196369,10196382>
x = |10209734,10209747>
x = |10216714,10216729>
x = |10238426,10238438>
x = |10239846,10239860>
x = |10270106,10270122>
x = |10273025,10273041>
x = |10297374,10297389>
x = |10311189,10311204>
x = |10355990,10356004>
x = |10394149,10394165>
x = |10395673,10395691>
x = |10403337,10403350>
x = |10412723,10412743>
x = |10447414,10447433>
x = |10452300,10452314>
x = |10453594,10453608>
x = |10466434,10466451>
x = |10467439,10467452>
x = |10491774,10491789>
x = |10496627,10496641>
x = |10497112,10497128>
x = |10505101,10505117>
x = |10512383,10512399>
x = |10543269,10543283>
x = |1055117,1055132>
x = |10694379,10694394>
x = |10697312,10697327>
x = |10731251,10731265>
x = |10744031,10744048>
x = |10754373,10754392>
x = |10844597,10844608>
x = |108944,108959>
x = |10929724,10929740>
x = |1096369,1096381>
x = |10970522,10970536>
x = |11070546,11070556>
x = |11081016,11081031>
x = |11085304,11085317>
x = |11104741,11104756>
x = |11106622,11106633>
x = |11112541,11112551>
x = |11114340,11114355>
x = |1116127,1116142>
x = |11164330,11164340>
x = |11189237,11189251>
x = |11210206,11210225>
x = |11223178,11223193>
x = |11237157,11237170>
x = |11242227,11242242>
x = |11310592,11310606>
x = |11318737,11318751>
x = |11330435,11330449>
x = |11419765,11419783>
x = |11457470,11457484>
x = |11473995,11474010>
x = |11510812,11510828>
x = |11546337,11546349>
x = |11569108,11569123>
x = |1159733,1159747>
x = |1160690,1160707>
x = |11622793,11622803>
x = |11629064,11629079>
x = |11683247,11683264>
x = |1171613,1171628>
x = |11747434,11747444>
x = |11755084,11755094>
x = |11833365,11833379>
x = |1184058,1184073>
x = |11841850,11841863>
x = |11855211,11855224>
x = |11883204,11883219>
x = |11884030,11884045>
x = |11888623,11888638>
x = |11901067,11901082>
x = |1195305,1195320>
x = |1196025,1196042>
x = |12012041,12012054>
x = |12028066,12028076>
x = |12046598,12046615>
x = |12079500,12079515>
x = |12121779,12121794>
x = |12122338,12122352>
x = |12166877,12166891>
x = |1217993,1218009>
x = |12218054,12218067>
x = |12265072,12265085>
x = |1232040,1232052>
x = |12339236,12339254>
x = |12352438,12352455>
x = |1237760,1237774>
x = |12378109,12378122>
x = |12381226,12381238>
x = |12414275,12414288>
x = |12427442,12427458>
x = |12434747,12434763>
x = |12445300,12445314>
x = |1244741,1244754>
x = |12451785,12451795>
x = |12459788,12459801>
x = |12486965,12486978>
x = |1250021,1250036>
x = |12504502,12504518>
x = |12508749,12508764>
x = |12516903,12516920>
x = |1253233,1253251>
x = |1255619,1255634>
x = |12568974,12568987>
x = |12609495,12609515>
x = |12609769,12609780>
x = |12619677,12619691>
x = |12633191,12633211>
x = |12670110,12670123>
x = |12681767,12681783>
x = |12707728,12707744>
x = |12743639,12743656>
x = |12763281,12763302>
x = |1280240,1280253>
x = |12852934,12852944>
x = |12876299,12876314>
x = |128983,128997>
x = |12932038,12932051>
x = |12936492,12936505>
x = |12943618,12943631>
x = |12995686,12995699>
x = |13005250,13005264>
x = |13017609,13017625>
x = |13018786,13018798>
x = |13043202,13043216>
x = |13055030,13055040>
x = |13110076,13110092>
x = |13112936,13112954>
x = |13148211,13148224>
x = |13155672,13155686>
x = |13185025,13185039>
x = |13203034,13203049>
x = |13210283,13210293>
x = |13233174,13233189>
x = |13263899,13263913>
x = |13271673,13271685>
x = |13282202,13282218>
x = |132828,132843>
x = |13289072,13289085>
x = |13289443,13289459>
x = |13299986,13300001>
x = |13302792,13302808>
x = |13311137,13311148>
x = |13330202,13330216>
x = |13381266,13381282>
x = |13518944,13518957>
x = |13526942,13526952>
x = |13561825,13561841>
x = |13568756,13568768>
x = |13570302,13570317>
x = |13592662,13592677>
x = |13628966,13628979>
x = |13638950,13638964>
x = |13641742,13641752>
x = |13671903,13671916>
x = |13775003,13775017>
x = |13807593,13807608>
x = |13815549,13815563>
x = |1382198,1382214>
x = |13822873,13822888>
x = |13827585,13827599>
x = |1389483,1389499>
x = |13902700,13902716>
x = |13937260,13937276>
x = |13983882,13983896>
x = |13988610,13988624>
x = |140300,140313>
