x = |1000296,1000303>
x = |10097361,10097368>
x = |10114756,10114769>
x = |10131448,10131460>
x = |10143328,10143338>
x = |10216679,10216690>
x = |1024283,1024293>
x = |10269605,10269614>
x = |10285942,10285949>
x = |10287289,10287300>
x = |10364720,10364733>
x = |10400538,10400545>
x = |10401478,10401491>
x = |10401567,10401580>
x = |10407240,10407253>
x = |10416559,10416572>
x = |10418178,10418191>
x = |10424020,10424027>
x = |10460045,10460055>
x = |10477431,10477444>
x = |10487531,10487542>
x = |10497541,10497555>
x = |10499654,10499666>
x = |10514891,10514903>
x = |10526890,10526897>
x = |10527508,10527515>
x = |10541904,10541916>
x = |10555396,10555403>
x = |10567766,10567775>
x = |10589795,10589802>
x = |10624824,10624831>
x = |10728254,10728261>
x = |10730436,10730446>
x = |10730520,10730530>
x = |1074218,1074230>
x = |10743616,10743623>
x = |10870281,10870295>
x = |10878488,10878495>
x = |10931841,10931848>
x = |10944079,10944086>
x = |10953692,10953699>
x = |10956272,10956279>
x = |10972031,10972042>
x = |11002387,11002394>
x = |11012268,11012275>
x = |11013372,11013386>
x = |11064405,11064412>
x = |11067257,11067264>
x = |11067284,11067294>
x = |11067618,11067625>
x = |11085051,11085063>
x = |11160689,11160699>
x = |11188045,11188052>
x = |11312532,11312539>
x = |11325449,11325456>
x = |11326047,11326054>
x = |11362098,11362106>
x = |11392439,11392446>
x = |11392466,11392473>
x = |11433867,11433878>
x = |11500665,11500672>
x = |11573971,11573978>
x = |11587030,11587037>
x = |11600561,11600568>
x = |11619842,11619849>
x = |11665986,11665993>
x = |11689996,11690006>
x = |11699639,11699651>
x = |11700215,11700222>
x = |11728361,11728373>
x = |11795868,11795880>
x = |1179751,1179760>
x = |11801436,11801443>
x = |11815824,11815831>
x = |11818900,11818910>
x = |11820649,11820661>
x = |11847317,11847335>
x = |11881587,11881597>
x = |11889997,11890004>
x = |11902133,11902141>
x = |11902180,11902188>
x = |1198937,1198948>
x = |12036508,12036520>
x = |12059950,12059957>
x = |12068602,12068609>
x = |12114763,12114771>
x = |12155288,12155295>
x = |12177100,12177113>
x = |12230355,12230365>
x = |12231770,12231777>
x = |1224990,1224998>
x = |12259136,12259146>
x = |12269496,12269503>
x = |1229843,1229853>
x = |12305734,12305741>
