x = |10003799,10003812>
x = |10004014,10004026>
x = |10012339,10012354>
x = |10042041,10042052>
x = |10070377,10070391>
x = |1008264,1008279>
x = |10105156,10105172>
x = |10111363,10111384>
x = |10139804,10139817>
x = |10147506,10147523>
x = |10161856,10161869>
x = |10166860,10166874>
x = |10184871,10184885>
x = |1021338,1021357>
x = |10216785,10216799>
x = |10236635,10236655>
x = |10259648,10259661>
x = |10262669,10262686>
x = |10290642,10290662>
x = |10328780,10328795>
x = |10411657,10411670>
x = |10416969,10416982>
x = |10425142,10425160>
x = |10441091,10441107>
x = |10443095,10443112>
x = |10446823,10446838>
x = |10448586,10448604>
x = |10451471,10451482>
x = |10453827,10453842>
x = |10465172,10465189>
x = |10477565,10477578>
x = |10504771,10504784>
x = |10535251,10535268>
x = |10536642,10536655>
x = |10538106,10538116>
x = |10540649,10540668>
x = |10557664,10557678>
x = |10601920,10601937>
x = |10602163,10602183>
x = |10623623,10623638>
x = |1069123,1069136>
x = |10787063,10787081>
x = |107872,107888>
x = |10790274,10790287>
x = |10814775,10814793>
x = |10817288,10817302>
x = |10821984,10822000>
x = |10823251,10823261>
x = |10869063,10869073>
x = |10904438,10904453>
x = |10920298,10920312>
x = |1096693,1096704>
x = |10991574,10991591>
x = |11010055,11010066>
x = |11041542,11041559>
x = |11102847,11102861>
x = |11111316,11111331>
x = |11119114,11119130>
x = |11148253,11148271>
x = |11152678,11152691>
x = |11221752,11221764>
x = |11227205,11227219>
x = |11228609,11228620>
x = |1122942,1122955>
x = |11242055,11242066>
x = |11242314,11242325>
x = |1127606,1127623>
x = |1137582,1137597>
x = |11376376,11376386>
x = |11379643,11379657>
x = |11384114,11384127>
x = |11485810,11485821>
x = |11493115,11493129>
x = |11508539,11508554>
x = |11523488,11523495>
x = |11594157,11594173>
x = |11604828,11604840>
x = |11622579,11622593>
x = |11639318,11639333>
x = |11696315,11696328>
x = |11736814,11736831>
x = |11764033,11764052>
x = |11769314,11769328>
x = |11797686,11797706>
x = |1183914,1183927>
x = |11860218,11860234>
x = |1192581,1192591>
x = |11944804,11944815>
x = |12071579,12071593>
x = |12138093,12138106>
x = |12161993,12162006>
x = |12195837,12195853>
x = |12216651,12216666>
x = |12224367,12224378>
x = |12251562,12251579>
x = |12293371,12293384>
x = |12294577,12294585>
x = |12325616,12325632>
x = |12401021,12401040>
x = |12427112,12427125>
x = |12449990,12450002>
x = |12473081,12473096>
x = |12520991,12521008>
x = |12521871,12521886>
x = |12545644,12545667>
x = |12553040,12553053>
x = |12566989,12567007>
x = |12598762,12598778>
x = |12620192,12620206>
x = |12646172,12646184>
x = |12699874,12699888>
x = |127329,127343>
x = |12733666,12733680>
x = |12759030,12759044>
x = |12759058,12759076>
x = |12759132,12759142>
