x = |10018493,10018506>
x = |10064050,10064058>
x = |10066634,10066644>
x = |10078503,10078511>
x = |10088481,10088495>
x = |10116472,10116485>
x = |10118744,10118752>
x = |10155780,10155788>
x = |1018509,1018519>
x = |10250803,10250814>
x = |10264076,10264086>
x = |10280290,10280299>
x = |10322604,10322612>
x = |10323382,10323394>
x = |10382983,10382995>
x = |10390331,10390341>
x = |10416520,10416535>
x = |10450118,10450134>
x = |10451665,10451678>
x = |10456456,10456469>
x = |10463502,10463517>
x = |10463820,10463835>
x = |10489428,10489436>
x = |10512178,10512187>
x = |10513516,10513529>
x = |10528927,10528936>
x = |10569008,10569016>
x = |10609717,10609727>
x = |10609851,10609861>
x = |10663042,10663056>
x = |10671030,10671038>
x = |10716541,10716555>
x = |10845459,10845473>
x = |10853831,10853839>
x = |10880421,10880435>
x = |10909947,10909955>
x = |10928630,10928642>
x = |10944536,10944544>
x = |10958658,10958666>
x = |10958680,10958688>
x = |10964185,10964195>
x = |10971769,10971777>
x = |10994694,10994702>
x = |11012473,11012485>
x = |11019184,11019194>
x = |11019209,11019219>
x = |11019238,11019248>
x = |1106457,1106467>
x = |11073866,11073874>
x = |11074402,11074410>
x = |11082206,11082221>
x = |11103250,11103265>
x = |11104375,11104390>
x = |11119553,11119563>
x = |11157788,11157799>
x = |1120743,1120757>
x = |1127026,1127041>
x = |11320113,11320124>
x = |11325702,11325710>
x = |11435369,11435382>
x = |11448718,11448726>
x = |11463762,11463770>
x = |11464719,11464727>
x = |1146601,1146609>
x = |1147458,1147466>
x = |11477837,11477851>
x = |1149018,1149026>
x = |11519848,11519856>
x = |1157160,1157173>
x = |11631549,11631564>
x = |1167282,1167297>
x = |11682846,11682854>
x = |11685289,11685297>
x = |11733474,11733482>
x = |11756668,11756676>
x = |11756903,11756911>
x = |11757612,11757627>
x = |1178159,1178170>
x = |11783817,11783829>
x = |11800589,11800603>
x = |11815169,11815179>
x = |11825558,11825569>
x = |11827935,11827946>
x = |11853886,11853900>
x = |11872007,11872021>
x = |11872047,11872061>
x = |118788,118796>
x = |1189716,1189724>
x = |11900962,11900973>
x = |1195091,1195105>
x = |11988396,11988404>
x = |1199958,1199973>
x = |120038,120054>
x = |12022533,12022546>
x = |1205250,1205262>
x = |12067459,12067469>
x = |12128863,12128871>
x = |12188644,12188652>
x = |12208807,12208819>
x = |12227752,12227766>
x = |12230128,12230141>
x = |1223300,1223308>
x = |12244323,12244331>
x = |12262547,12262562>
x = |12297159,12297172>
x = |12317849,12317862>
x = |12332331,12332346>
x = |12348455,12348468>
x = |12352181,12352189>
x = |12434542,12434551>
x = |12435882,12435895>
x = |12455087,12455098>
x = |12466297,12466309>
x = |12487259,12487274>
x = |12499567,12499579>
x = |12503353,12503367>
x = |12582652,12582660>
x = |12597092,12597100>
x = |12602478,12602486>
x = |1260358,1260366>
x = |12603894,12603902>
x = |12617375,12617390>
x = |12634350,12634358>
x = |12690837,12690848>
x = |12691802,12691814>
x = |12724935,12724950>
x = |12728227,12728235>
x = |12736314,12736326>
x = |12741106,12741122>
x = |12765417,12765425>
x = |12771074,12771082>
x = |12772159,12772167>
x = |12780601,12780609>
x = |12793105,12793113>
x = |12794063,12794071>
x = |12795430,12795438>
x = |12796108,12796116>
x = |12814387,12814399>
x = |12830921,12830935>
x = |12854709,12854717>
x = |12868768,12868781>
x = |12910455,12910465>
x = |12921339,12921353>
x = |12934450,12934464>
x = |12963762,12963770>
x = |13002095,13002106>
x = |13009077,13009089>
x = |13010468,13010476>
x = |13026654,13026669>
x = |13031406,13031423>
x = |13072292,13072300>
x = |13109331,13109341>
x = |13112169,13112183>
x = |13114741,13114754>
x = |13117280,13117296>
x = |13137950,13137964>
x = |13181169,13181184>
x = |13195839,13195855>
x = |13197120,13197128>
x = |13216237,13216245>
x = |13237486,13237499>
x = |13242230,13242238>
x = |13244569,13244582>
x = |13267221,13267235>
x = |13284693,13284701>
x = |13289238,13289247>
x = |13290571,13290584>
x = |13297180,13297188>
x = |13321560,13321570>
x = |13323431,13323445>
x = |13330656,13330664>
x = |13358747,13358757>
x = |13377715,13377726>
x = |13408918,13408932>
x = |13422526,13422534>
x = |13424218,13424226>
