x = |10570649,10572459>
x = |10942505,10944133>
x = |11266949,11268555>
x = |11831052,11832661>
x = |12032434,12034238>
x = |12585935,12587747>
x = |1286639,1288450>
x = |16511334,16513141>
x = |18273537,18275159>
x = |19314684,19316249>
x = |25214447,25215033>
x = |25216306,25216797>
x = |25236136,25236631>
x = |25311945,25312534>
x = |25614334,25616142>
x = |25933027,25933614>
x = |26165931,26166863>
x = |27835487,27837291>
x = |28254299,28256106>
x = |30575253,30577063>
x = |31335901,31337708>
x = |32041841,32043650>
x = |32212421,32214173>
x = |32308848,32310655>
x = |32356436,32358185>
x = |33380570,33382312>
x = |34906772,34908579>
x = |376680,378491>
x = |439905,441713>
x = |53515929,53517735>
x = |53560940,53562746>
x = |53940435,53942244>
x = |54074023,54075830>
x = |54717072,54718881>
x = |55153951,55155765>
x = |55394325,55396132>
x = |5681175,5682982>
x = |6138668,6140204>
x = |7652734,7654407>
x = |8196520,8198186>
