x = |10110140,10110732>
x = |10110733,10111326>
x = |10122088,10122666>
x = |10150712,10151293>
x = |10160070,10160654>
x = |10175326,10175910>
x = |10175911,10176497>
x = |10176498,10177082>
x = |10180452,10181041>
x = |10181042,10181629>
x = |10268616,10269205>
x = |10358207,10358788>
x = |10358789,10359370>
x = |10374147,10374725>
x = |10509126,10509719>
x = |10537417,10538004>
x = |10538188,10538775>
x = |10539390,10539974>
x = |10556503,10557319>
x = |10640585,10641395>
x = |10737383,10738189>
x = |10847531,10848136>
x = |10930955,10931536>
x = |10935368,10935960>
x = |10940950,10941534>
x = |11269559,11270136>
x = |11287755,11288326>
x = |11288494,11289153>
x = |11325449,11326092>
x = |11506827,11507410>
x = |11507411,11507991>
x = |11703546,11704111>
x = |11729295,11729872>
x = |11729873,11730444>
x = |11730445,11731039>
x = |11745834,11746402>
x = |11805505,11806067>
x = |12015494,12016067>
x = |12016068,12016642>
x = |12052688,12053250>
x = |12056344,12056909>
x = |12084033,12084598>
x = |12084599,12085166>
x = |12085167,12085732>
x = |12114796,12115366>
x = |12115367,12115935>
x = |12328983,12329636>
x = |12380296,12381162>
x = |12411369,12411931>
x = |12411932,12412494>
x = |12448390,12448955>
x = |12469962,12470536>
x = |1247853,1248632>
x = |12479552,12480120>
x = |12481507,12482075>
x = |12482076,12482641>
x = |12701803,12702389>
x = |12715894,12716456>
x = |12716457,12717034>
x = |12721264,12721837>
x = |12721838,12722420>
x = |12722421,12722986>
x = |12724373,12724947>
x = |12974276,12974812>
x = |12983934,12984464>
x = |12984465,12985007>
x = |13005593,13006113>
x = |13183337,13183879>
x = |13183880,13184419>
x = |13445171,13445787>
x = |13445951,13446562>
x = |13446809,13447362>
x = |13484624,13485151>
x = |13523460,13523993>
x = |13527522,13528043>
x = |13561605,13562467>
x = |13740562,13741094>
x = |13774435,13774953>
x = |13809736,13810260>
x = |13840568,13841092>
x = |13841093,13841868>
x = |13842234,13842758>
x = |13868417,13868946>
x = |13868947,13869474>
x = |13869475,13869999>
x = |13982912,13983441>
x = |14074580,14075119>
x = |14094636,14095157>
x = |14095158,14095679>
x = |14147349,14147873>
x = |14182859,14183392>
x = |14215526,14216053>
x = |14666770,14667315>
x = |14714505,14715026>
x = |14715027,14715563>
x = |14729491,14730032>
x = |14730033,14730557>
x = |14733775,14734308>
x = |14966379,14967011>
x = |15136437,15137261>
x = |15142107,15142747>
x = |15190865,15191512>
x = |15216402,15217043>
x = |15221431,15222084>
x = |15250920,15251551>
x = |15406451,15407104>
x = |15407105,15407755>
x = |15561164,15561799>
x = |15571944,15572591>
x = |15572592,15573233>
x = |15576235,15576899>
x = |15594679,15595317>
x = |15656162,15656799>
x = |15656800,15657432>
x = |15710037,15710681>
x = |15867489,15868132>
x = |15868133,15868777>
x = |15962878,15963510>
x = |15987478,15988313>
x = |16001128,16001763>
x = |16013600,16014240>
x = |16014241,16014879>
x = |16014880,16015515>
x = |16093157,16093991>
x = |16141855,16142495>
x = |16302995,16303645>
x = |16307874,16308700>
x = |16324705,16325337>
x = |16325338,16325970>
x = |16367656,16368489>
x = |16382513,16383148>
x = |16399538,16400182>
x = |16424562,16425398>
x = |16437404,16438042>
x = |16441046,16441684>
x = |16441685,16442320>
x = |16921037,16921693>
x = |16964299,16964946>
x = |16974038,16974690>
x = |17173890,17174476>
x = |17240632,17241504>
x = |17252508,17253102>
x = |17295780,17296381>
x = |17320810,17321405>
x = |17327807,17328392>
x = |17372428,17373296>
x = |17459185,17459792>
x = |17459793,17460397>
x = |17492653,17493757>
x = |17496755,17497858>
x = |17593691,17594280>
x = |17614149,17614750>
x = |17614751,17615346>
x = |17618356,17618974>
x = |17630592,17631184>
x = |17699990,17700588>
x = |17702798,17703384>
x = |17845160,17845757>
x = |17845758,17846356>
x = |17868394,17868977>
x = |17899220,17899806>
x = |17948264,17948855>
x = |17948856,17949445>
x = |17958305,17958899>
x = |17958900,17959492>
x = |17959493,17960082>
x = |18040194,18041015>
x = |18099236,18099830>
x = |18123971,18124787>
x = |18236495,18237081>
x = |18237082,18237668>
x = |18259365,18259948>
x = |18328940,18329532>
x = |18329533,18330125>
x = |18330126,18330715>
x = |18708307,18708917>
x = |18793098,18793684>
x = |18803296,18803893>
x = |18806897,18807503>
x = |18936093,18936614>
x = |18952629,18953438>
x = |18991813,18992342>
x = |19026636,19027172>
x = |19027173,19027709>
x = |19043731,19044261>
x = |19044262,19044804>
x = |19057890,19058410>
x = |19142420,19143233>
x = |19152621,19153163>
x = |19153164,19153703>
x = |19288675,19289199>
x = |19325176,19325729>
x = |19337744,19338271>
x = |19367856,19368382>
x = |19385089,19385622>
x = |19494818,19495350>
x = |19495351,19495884>
x = |19501415,19501933>
x = |19513653,19514174>
x = |19515559,19516083>
x = |19544715,19545239>
x = |19546626,19547152>
x = |19547153,19547677>
x = |19571232,19571761>
x = |19571762,19572289>
x = |19572290,19572814>
