x = |10164642,10166022>
x = |11033878,11035320>
x = |11667138,11668573>
x = |11800548,11801905>
x = |11803320,11804675>
x = |12958287,12959590>
x = |13257652,13259094>
x = |13432606,13434046>
x = |13524799,13526154>
x = |14075926,14077225>
x = |14135096,14136448>
x = |14209595,14210945>
x = |14216860,14218214>
x = |15941296,15942708>
x = |1638840,1640421>
x = |16471636,16473048>
x = |18954722,18956108>
x = |19179295,19180681>
x = |19683202,19684583>
x = |19930133,19931533>
x = |19937850,19939254>
x = |19948006,19949410>
x = |20835391,20836799>
x = |23765924,23767231>
x = |23823447,23824747>
x = |24059912,24061213>
x = |24078913,24080218>
x = |24101521,24102901>
x = |24109636,24110938>
x = |24199868,24201243>
x = |24214791,24216167>
x = |24225110,24226408>
x = |24243576,24244935>
x = |24367241,24368616>
x = |24375278,24376583>
x = |25115001,25116437>
x = |25173478,25174842>
x = |25376429,25377938>
x = |25381480,25382872>
x = |25413571,25414870>
x = |25520826,25522123>
x = |25524701,25526111>
x = |25583197,25584690>
x = |25628317,25629829>
x = |25770845,25772292>
x = |25861226,25862603>
x = |25894713,25896014>
x = |26022307,26023686>
x = |26069734,26071225>
x = |29015275,29016701>
x = |29203991,29205423>
x = |30194681,30196041>
x = |30607729,30609086>
x = |31623458,31624816>
x = |34217343,34218641>
x = |34275667,34276968>
x = |34284549,34285849>
x = |34654921,34656326>
x = |34796012,34797418>
x = |35195289,35196693>
x = |35855452,35856869>
x = |36050151,36051561>
x = |36824942,36826411>
x = |37174123,37175596>
x = |37868748,37870198>
x = |3786888,3788242>
x = |39369283,39370678>
x = |39583045,39584429>
x = |39586238,39587622>
x = |39716787,39718172>
x = |42086317,42087729>
x = |4381355,4382709>
x = |47038724,47040104>
x = |47090128,47091509>
x = |47117266,47118563>
x = |47161113,47162410>
x = |47425986,47427291>
x = |47482009,47483309>
x = |47487819,47489118>
x = |47491907,47493206>
x = |47646823,47648121>
x = |47750431,47751733>
x = |50305623,50306999>
x = |50574705,50576223>
x = |51374099,51375487>
x = |51926574,51928009>
x = |58636127,58637487>
x = |59128229,59129598>
x = |60618007,60619394>
x = |62164607,62166012>
x = |62363892,62365299>
x = |6914250,6915663>
x = |75785496,75786921>
x = |75859922,75861353>
x = |8509748,8511122>
x = |8531236,8532614>
x = |8678042,8679415>
x = |8827169,8828692>
x = |9454255,9455621>
x = |9643475,9644835>
x = |9677267,9678633>
