x = |10120483,10120494>
x = |10212348,10212363>
x = |10238386,10238397>
x = |10249881,10249895>
x = |10261696,10261710>
x = |10321969,10321989>
x = |10411657,10411670>
x = |10432962,10432973>
x = |10436549,10436567>
x = |10575814,10575831>
x = |1063755,1063770>
x = |10748942,10748953>
x = |10823308,10823326>
x = |10928073,10928093>
x = |11120779,11120789>
x = |11252539,11252555>
x = |11415345,11415362>
x = |11540774,11540791>
x = |11599811,11599821>
x = |11602448,11602459>
x = |11618594,11618611>
x = |1185394,1185414>
x = |11858580,11858595>
x = |12081066,12081075>
x = |12165700,12165713>
x = |12247344,12247359>
x = |12301339,12301357>
x = |12571056,12571074>
x = |12609692,12609704>
x = |12649009,12649024>
x = |12746142,12746162>
x = |12757584,12757602>
x = |12821078,12821099>
x = |12822904,12822918>
x = |12866358,12866375>
x = |12929294,12929313>
x = |12932986,12932999>
x = |12949089,12949105>
x = |12988786,12988803>
x = |1302734,1302747>
x = |13057194,13057205>
x = |13296308,13296324>
x = |13469654,13469666>
x = |13665512,13665524>
x = |13674575,13674588>
x = |13690351,13690364>
x = |13694444,13694457>
x = |13694724,13694737>
x = |13756838,13756849>
x = |13760839,13760849>
x = |13926566,13926580>
x = |13964024,13964040>
x = |14031315,14031328>
x = |14033890,14033903>
x = |14481121,14481131>
x = |14884143,14884156>
x = |1515092,1515111>
x = |1530657,1530670>
x = |15397860,15397873>
x = |15483680,15483694>
x = |15487480,15487502>
x = |15601162,15601174>
x = |15601206,15601218>
x = |15605220,15605235>
x = |15676993,15677003>
x = |15716299,15716312>
x = |15821174,15821187>
x = |15834566,15834580>
x = |15838116,15838131>
x = |1591617,1591633>
x = |15950785,15950806>
x = |16169623,16169638>
x = |16278363,16278375>
x = |16354569,16354583>
x = |16408825,16408838>
x = |16448944,16448957>
x = |16455530,16455545>
x = |16579126,16579144>
x = |16584139,16584153>
x = |16768350,16768362>
x = |1677141,1677154>
x = |16914470,16914486>
x = |16977205,16977218>
x = |17112645,17112661>
x = |17130487,17130499>
x = |17235612,17235628>
x = |17316525,17316543>
x = |17482328,17482341>
x = |17547786,17547796>
x = |17621860,17621882>
x = |17626089,17626099>
x = |17639479,17639492>
x = |17641229,17641241>
x = |17663329,17663349>
x = |17800720,17800730>
x = |17806633,17806653>
x = |17844992,17845010>
x = |1794742,1794757>
x = |17985735,17985755>
x = |18016089,18016103>
x = |18108148,18108166>
x = |18127423,18127435>
x = |18159529,18159543>
x = |1816082,1816093>
x = |1819407,1819428>
x = |18370863,18370876>
x = |18505919,18505930>
x = |18565181,18565195>
x = |18665321,18665338>
x = |18700815,18700826>
x = |18724018,18724034>
x = |19029230,19029249>
x = |19043713,19043727>
x = |19108165,19108176>
x = |19126632,19126642>
x = |19220140,19220151>
x = |19369540,19369554>
x = |19371014,19371032>
x = |1946236,1946248>
x = |19498061,19498075>
x = |19518750,19518764>
x = |20142451,20142467>
x = |20180925,20180936>
x = |20480901,20480914>
x = |20568259,20568272>
x = |20614834,20614850>
x = |20642347,20642358>
