x = |10058741,10058752>
x = |10181635,10181646>
x = |10207640,10207651>
x = |10409177,10409191>
x = |10480154,10480165>
x = |10536068,10536079>
x = |10544607,10544618>
x = |10819665,10819682>
x = |10885904,10885914>
x = |10887595,10887605>
x = |11000987,11000997>
x = |11042398,11042408>
x = |11122378,11122389>
x = |11122618,11122629>
x = |11126129,11126140>
x = |11175406,11175419>
x = |11533142,11533155>
x = |11607469,11607480>
x = |11783357,11783368>
x = |12748117,12748128>
x = |12787184,12787197>
x = |12813056,12813073>
x = |12885056,12885072>
x = |12912414,12912425>
x = |12924451,12924461>
x = |13088112,13088125>
x = |13448547,13448559>
x = |13552549,13552559>
x = |13591578,13591595>
x = |13833965,13833975>
x = |13975082,13975093>
x = |13976643,13976653>
x = |1401162,1401172>
x = |14116047,14116060>
x = |14153603,14153616>
x = |1437129,1437139>
x = |1448561,1448579>
x = |14512945,14512957>
x = |14732411,14732428>
x = |15011859,15011870>
x = |15137497,15137507>
x = |15562198,15562208>
x = |15672274,15672294>
x = |15800713,15800723>
x = |15866586,15866597>
x = |160630,160643>
x = |16147079,16147089>
x = |16158541,16158551>
x = |17068883,17068893>
x = |17227937,17227950>
x = |17261363,17261376>
x = |17494842,17494852>
x = |17587829,17587841>
x = |17669625,17669641>
x = |18279368,18279384>
x = |18948758,18948771>
x = |18955868,18955879>
x = |18982984,18982997>
x = |19255579,19255590>
x = |19330124,19330137>
x = |19373536,19373547>
x = |19374134,19374152>
x = |19529270,19529283>
x = |19566665,19566675>
x = |19979603,19979616>
x = |20054379,20054393>
x = |20054513,20054527>
x = |20508793,20508808>
x = |20527056,20527069>
x = |20552490,20552500>
x = |21135532,21135546>
x = |21267452,21267467>
x = |21313513,21313531>
x = |21405697,21405715>
x = |21405918,21405936>
x = |21822918,21822928>
x = |219055,219065>
x = |220609,220619>
x = |22269831,22269845>
x = |2251071,2251088>
x = |22659874,22659887>
x = |22969466,22969477>
x = |22973041,22973052>
x = |23095368,23095382>
x = |23186511,23186521>
x = |23934865,23934878>
x = |24069587,24069604>
x = |24117478,24117489>
x = |24375029,24375040>
x = |24737255,24737272>
x = |24921811,24921822>
x = |24964804,24964819>
x = |25205651,25205662>
x = |2531476,2531493>
x = |25453200,25453216>
x = |26189172,26189185>
x = |26654471,26654481>
x = |26774566,26774579>
x = |27026339,27026350>
x = |2756194,2756215>
x = |2822421,2822437>
x = |28531382,28531392>
x = |28588311,28588321>
x = |29477556,29477569>
x = |30157992,30158001>
x = |30251311,30251321>
x = |30463081,30463092>
x = |30479713,30479724>
x = |30496609,30496620>
x = |30776695,30776710>
x = |30851312,30851325>
x = |30851676,30851689>
x = |30858226,30858243>
x = |31280206,31280218>
x = |312970,312984>
x = |31411259,31411273>
x = |31828568,31828579>
x = |32115673,32115684>
x = |32236550,32236567>
x = |32236598,32236609>
x = |32293718,32293731>
x = |32405675,32405686>
x = |32497512,32497523>
x = |32600042,32600053>
x = |32749343,32749354>
x = |32779685,32779702>
x = |32828884,32828901>
x = |32893861,32893878>
x = |33132205,33132216>
x = |33302793,33302804>
x = |33773874,33773887>
x = |34100198,34100211>
x = |34139148,34139159>
x = |34175620,34175630>
x = |34296516,34296527>
x = |34383428,34383441>
x = |34417799,34417818>
x = |34511731,34511741>
x = |34745587,34745599>
x = |34775729,34775741>
x = |35035615,35035630>
x = |3507372,3507383>
x = |35117650,35117661>
x = |35177450,35177463>
x = |35179381,35179391>
x = |35520903,35520920>
x = |35538261,35538272>
x = |35538273,35538290>
x = |35770353,35770365>
x = |35826789,35826801>
x = |3609991,3610010>
x = |36266223,36266241>
