x = |10129033,10129045>
x = |10171102,10171114>
x = |10389794,10389806>
x = |10471267,10471279>
x = |10496356,10496372>
x = |10735083,10735095>
x = |10933134,10933146>
x = |11037919,11037931>
x = |11116750,11116762>
x = |11158435,11158447>
x = |11214383,11214395>
x = |11214425,11214437>
x = |11253547,11253559>
x = |11254254,11254266>
x = |11325453,11325465>
x = |11326051,11326063>
x = |11415308,11415320>
x = |11427019,11427031>
x = |11490367,11490379>
x = |11927149,11927161>
x = |12091124,12091136>
x = |12091212,12091224>
x = |12091292,12091304>
x = |12091322,12091334>
x = |1211706,1211718>
x = |12268446,12268458>
x = |12376996,12377008>
x = |12967836,12967848>
x = |13158636,13158648>
x = |1331226,1331238>
x = |1348201,1348215>
x = |13512827,13512840>
x = |13520020,13520032>
x = |136470,136482>
x = |13708523,13708535>
x = |13768859,13768872>
x = |14042017,14042029>
x = |14704176,14704189>
x = |1471029,1471042>
x = |15170991,15171003>
x = |15361642,15361654>
x = |15529448,15529460>
x = |15563539,15563551>
x = |15942050,15942062>
x = |15956674,15956686>
x = |15958992,15959007>
x = |16013318,16013330>
x = |16095020,16095033>
x = |16209000,16209012>
x = |16280152,16280164>
x = |1640190,1640204>
x = |17085486,17085498>
x = |17274314,17274326>
x = |17331233,17331245>
x = |17343694,17343707>
x = |17787762,17787776>
x = |17815231,17815243>
x = |17980694,17980706>
x = |18085086,18085099>
x = |18188180,18188192>
x = |18771838,18771850>
x = |18844716,18844728>
x = |19043496,19043508>
x = |19431848,19431860>
x = |19596604,19596616>
x = |19806050,19806065>
x = |20044258,20044270>
x = |20060577,20060589>
x = |20281683,20281696>
x = |20374842,20374855>
x = |20374866,20374879>
x = |20407443,20407455>
x = |20597530,20597543>
x = |20617872,20617885>
x = |20633159,20633171>
x = |2064573,2064587>
x = |20684024,20684038>
x = |20936141,20936151>
x = |20997811,20997821>
x = |21012439,21012449>
x = |212678,212688>
x = |21618978,21618990>
x = |21695380,21695395>
x = |22032174,22032188>
x = |22165225,22165239>
x = |22166537,22166551>
x = |22248598,22248610>
x = |22831686,22831698>
x = |22908861,22908873>
x = |23039287,23039299>
x = |2324565,2324581>
