x = |10157952,10157962>
x = |10429291,10429308>
x = |10554923,10554936>
x = |10575437,10575455>
x = |10886697,10886714>
x = |1095226,1095240>
x = |1098591,1098599>
x = |11168613,11168621>
x = |11442457,11442471>
x = |11531364,11531377>
x = |11807011,11807025>
x = |11931723,11931735>
x = |12208769,12208782>
x = |12283662,12283680>
x = |12285004,12285022>
x = |12289941,12289961>
x = |1229736,1229749>
x = |12462911,12462921>
x = |12502745,12502759>
x = |12740477,12740491>
x = |12798797,12798808>
x = |12893065,12893080>
x = |13148699,13148713>
x = |13158569,13158582>
x = |13195797,13195808>
x = |13492079,13492092>
x = |13627491,13627507>
x = |13739410,13739425>
x = |14052236,14052250>
x = |14207229,14207242>
x = |14211376,14211392>
x = |14328767,14328779>
x = |14564286,14564299>
x = |14621041,14621052>
x = |14752905,14752917>
x = |14944068,14944076>
x = |14944185,14944193>
x = |15025314,15025325>
x = |1505967,1505980>
x = |15114932,15114945>
x = |15276467,15276478>
x = |15334271,15334279>
x = |15405910,15405923>
x = |15502840,15502848>
x = |15604232,15604248>
x = |15854532,15854543>
x = |15881822,15881837>
x = |15908274,15908285>
x = |16031472,16031485>
x = |16044024,16044037>
x = |16113193,16113206>
x = |16260742,16260755>
x = |16264410,16264420>
x = |16312195,16312208>
x = |16340127,16340138>
x = |1654480,1654491>
x = |1661187,1661201>
x = |16816640,16816655>
x = |16823104,16823117>
x = |16823399,16823412>
x = |16823440,16823453>
x = |16840799,16840819>
x = |17071940,17071953>
x = |17182221,17182236>
x = |17264894,17264905>
x = |17515907,17515918>
x = |17831574,17831587>
x = |18014408,18014416>
x = |18360502,18360514>
x = |18362941,18362953>
x = |18390144,18390154>
x = |18490251,18490267>
x = |18621171,18621194>
x = |18651281,18651292>
x = |18657825,18657837>
x = |18814614,18814628>
x = |18817536,18817546>
x = |18990868,18990881>
x = |19012965,19012982>
x = |19022486,19022500>
x = |19134495,19134509>
x = |19192376,19192394>
x = |19540363,19540376>
x = |19573936,19573951>
x = |19702516,19702530>
x = |19793134,19793150>
x = |19796493,19796506>
x = |19806050,19806065>
x = |20005455,20005468>
x = |20006183,20006196>
x = |20012295,20012308>
x = |20019249,20019262>
x = |20026393,20026406>
x = |20028498,20028511>
x = |20290536,20290547>
x = |20312334,20312344>
x = |20329300,20329315>
x = |20684024,20684038>
x = |20689484,20689495>
