x = |10110140,10110732>
x = |10110304,10110896>
x = |10110733,10111326>
x = |10110897,10112132>
x = |10122088,10122666>
x = |10122247,10122858>
x = |10150712,10151293>
x = |10150872,10152099>
x = |10160070,10160654>
x = |10160231,10161848>
x = |10175326,10175910>
x = |10175487,10176072>
x = |10175911,10176497>
x = |10176073,10176658>
x = |10176498,10177082>
x = |10176659,10177264>
x = |10180452,10181041>
x = |10180615,10181203>
x = |10181042,10181629>
x = |10181204,10182435>
x = |10182436,10183790>
x = |10184794,10186023>
x = |10268616,10269205>
x = |10268779,10270011>
x = |10335662,10336633>
x = |10336634,10338261>
x = |10358207,10358788>
x = |10358367,10358948>
x = |10358789,10359370>
x = |10358949,10360175>
x = |10374147,10374725>
x = |10374306,10375531>
x = |10398519,10399483>
x = |10404100,10405101>
x = |10509126,10509719>
x = |10537417,10538004>
x = |10538188,10538775>
x = |10538350,10539389>
x = |10539390,10539974>
x = |10760574,10761538>
x = |10778718,10779947>
x = |10847531,10848136>
x = |10847699,10848941>
x = |10930955,10931536>
x = |10931115,10931701>
x = |10931537,10932900>
x = |10933325,10934945>
x = |10935368,10935960>
x = |10935532,10936765>
x = |10938962,10939934>
x = |10940515,10941110>
x = |10940950,10941534>
x = |10941111,10941698>
x = |10941535,10942504>
x = |10943704,10944557>
x = |11138566,11139919>
x = |11140924,11142131>
x = |11234596,11235564>
x = |11236145,11237357>
x = |11265978,11266948>
x = |11268143,11268978>
x = |11269559,11270136>
x = |11269724,11270942>
x = |11287755,11288326>
x = |11287918,11288493>
x = |11288327,11288736>
x = |11288737,11289315>
x = |11289154,11290120>
x = |11324882,11325448>
x = |11325289,11325690>
x = |11325691,11326898>
x = |11506827,11507410>
x = |11506994,11507576>
x = |11507411,11507991>
x = |11507577,11508796>
x = |116947,118081>
x = |11703546,11704111>
x = |11703707,11704917>
x = |11729295,11729872>
x = |11729460,11730035>
x = |11729873,11730444>
x = |11730036,11730615>
x = |11730445,11731039>
x = |11730616,11731844>
x = |11745834,11746402>
x = |11745996,11747208>
x = |11801742,11802328>
x = |11802909,11804513>
x = |11804514,11805098>
x = |11805099,11805664>
x = |11805505,11806067>
x = |11805665,11806871>
x = |11830082,11831051>
x = |11832251,11833085>
x = |12015494,12016067>
x = |12015658,12016231>
x = |12016068,12016642>
x = |12016232,12017448>
x = |12040834,12041570>
x = |12041571,12042777>
x = |12052688,12053250>
x = |12052848,12054056>
x = |12056344,12056909>
x = |12056505,12057715>
x = |12084033,12084598>
x = |12084194,12084760>
x = |12084599,12085166>
x = |12084761,12085327>
x = |12085167,12085732>
x = |12085328,12086537>
x = |12114796,12115366>
x = |12114959,12115528>
x = |12115367,12115935>
x = |12115529,12116096>
x = |12115936,12116901>
x = |12117481,12118691>
x = |12328820,12329228>
x = |12329229,12329882>
x = |12393971,12395330>
x = |12396334,12397552>
x = |12411369,12411931>
x = |12411529,12412091>
x = |12411932,12412494>
x = |12412092,12413300>
x = |12430047,12431011>
x = |12433209,12434413>
x = |12448390,12448955>
x = |12448551,12449206>
x = |12469962,12470536>
x = |12470126,12471342>
x = |1247853,1248632>
x = |12479552,12480120>
x = |12479714,12480926>
x = |12481507,12482075>
x = |12481669,12482236>
x = |12482076,12482641>
x = |12482237,12483256>
x = |12616399,12617365>
x = |12629725,12630934>
x = |12701803,12702389>
x = |12701971,12703195>
x = |12715894,12716456>
x = |12716054,12716621>
x = |12716457,12717034>
x = |12716622,12717839>
x = |12721264,12721837>
x = |12721428,12722004>
x = |12721838,12722420>
x = |12722005,12722581>
x = |12722421,12722986>
x = |12722582,12723792>
x = |12724373,12724947>
x = |12724537,12725751>
x = |128442,129582>
x = |12872639,12873604>
