x = |10001182,10002566>
x = |10002567,10003953>
x = |10003147,10005152>
x = |10005577,10006962>
x = |10006963,10008347>
x = |10007542,10009546>
x = |10010735,10011726>
x = |10010921,10012531>
x = |10011727,10013725>
x = |10013726,10015342>
x = |1001388,1002773>
x = |10016925,10017914>
x = |10019417,10020407>
x = |10019604,10021601>
x = |10022025,10023408>
x = |10023409,10024794>
x = |10023989,10025988>
x = |10026412,10027797>
x = |10026992,10028991>
x = |10029415,10030800>
x = |10030801,10032186>
x = |10031381,10033380>
x = |10033804,10035188>
x = |10035189,10036573>
x = |10036574,10037957>
x = |10037958,10039340>
x = |10038536,10040534>
x = |10040958,10042342>
x = |1004101,1005518>
x = |10042343,10043728>
x = |10042923,10044927>
x = |10045352,10046736>
x = |10046737,10048120>
x = |10048121,10049505>
x = |10048700,10050699>
x = |10051123,10052508>
x = |10052509,10053894>
x = |10053089,10055088>
x = |1005519,1006903>
x = |10055512,10056897>
x = |10056898,10058273>
x = |10059889,10061310>
x = |1006098,1008092>
x = |10061311,10062694>
x = |10062695,10064078>
x = |10064079,10065462>
x = |10065463,10066844>
x = |10066845,10068226>
x = |10068227,10069610>
x = |10068805,10070804>
x = |10071228,10073006>
x = |10073007,10074236>
x = |10073431,10075430>
x = |10075854,10077239>
x = |10077240,10078625>
x = |10078626,10080010>
x = |10079206,10081204>
x = |10081628,10083012>
x = |10083013,10084397>
x = |10083593,10085591>
x = |10084398,10086397>
x = |1008515,1009899>
x = |10086398,10088014>
x = |10088594,10089821>
x = |10090402,10091786>
x = |1009095,1011093>
x = |10090981,10092980>
x = |10093404,10094789>
x = |10093984,10095973>
x = |10096395,10097779>
x = |10097780,10099163>
x = |10099164,10100548>
x = |10099743,10101747>
x = |10102172,10103556>
x = |10103557,10104941>
x = |10104136,10106135>
x = |10106559,10107943>
x = |10107139,10109137>
x = |10112899,10113886>
x = |10113083,10115080>
x = |1011517,1012900>
x = |10115504,10116887>
x = |10116082,10118081>
x = |10118505,10119890>
x = |10119085,10121084>
x = |1012096,1014094>
x = |10122859,10123847>
x = |10123848,10125234>
x = |10124428,10126433>
x = |10126858,10128243>
x = |10127439,10129442>
x = |10129867,10131251>
x = |10131252,10132637>
x = |10131832,10133831>
x = |10134255,10135638>
x = |10134835,10136832>
x = |10136833,10138060>
x = |10137256,10139255>
x = |10140258,10141641>
x = |10142406,10143394>
x = |10144156,10145146>
x = |10144341,10146340>
x = |1014518,1015902>
x = |10146764,10148149>
x = |10147344,10149343>
x = |1015097,1017096>
x = |10151294,10153293>
x = |10153717,10155101>
