x = |13058593,13058609>
x = |16921150,16921163>
x = |19465414,19465436>
x = |21208087,21208105>
x = |21352587,21352602>
x = |21353132,21353147>
x = |32314913,32314930>
x = |33976618,33976637>
x = |33994043,33994058>
x = |39106137,39106158>
x = |40361096,40361110>
x = |40634997,40635010>
x = |41001988,41002004>
x = |41010802,41010818>
x = |41011893,41011909>
x = |41011968,41011984>
x = |41012332,41012348>
x = |41280941,41280957>
x = |41902287,41902307>
x = |42577368,42577383>
x = |43655492,43655507>
x = |48274442,48274464>
