x = |11246766,11246787>
x = |11812147,11812170>
x = |11872097,11872117>
x = |12473493,12473514>
x = |15336979,15337000>
x = |18624757,18624781>
x = |22166086,22166105>
x = |23284685,23284707>
x = |24088740,24088761>
x = |31696883,31696903>
x = |32034288,32034308>
x = |32841171,32841192>
x = |33867785,33867806>
x = |34273766,34273784>
x = |3758770,3758790>
x = |42087717,42087732>
x = |43103789,43103811>
x = |44513902,44513916>
x = |45757989,45758006>
x = |46734086,46734109>
x = |47274188,47274203>
x = |47860727,47860742>
x = |49127657,49127670>
x = |5192069,5192083>
x = |7858981,7858997>
