x = |12742108,12742123>
x = |14449582,14449597>
x = |15749121,15749136>
x = |15749786,15749801>
x = |16583822,16583835>
x = |16585774,16585791>
x = |18824785,18824801>
x = |2030660,2030675>
x = |21135526,21135542>
x = |21813086,21813110>
x = |24148566,24148582>
x = |24149168,24149187>
x = |25493560,25493579>
x = |28017582,28017602>
x = |28219790,28219803>
x = |359680,359699>
x = |4048283,4048297>
x = |41250751,41250766>
x = |4139852,4139867>
x = |45812549,45812566>
x = |46187156,46187173>
x = |46436728,46436746>
x = |46445329,46445344>
x = |4650725,4650739>
x = |48349436,48349453>
x = |48802913,48802930>
x = |56824,56845>
x = |5795892,5795916>
x = |7785068,7785083>
x = |815329,815345>
x = |9498968,9498983>
x = |9583216,9583236>
