x = |10381971,10381985>
x = |14190936,14190952>
x = |14919255,14919273>
x = |17049681,17049695>
x = |18585761,18585775>
x = |2371802,2371818>
x = |2371952,2371968>
x = |2372150,2372166>
x = |2375078,2375094>
x = |2375222,2375238>
x = |2375338,2375354>
x = |2375850,2375866>
x = |2379013,2379030>
x = |2380545,2380561>
x = |2381239,2381255>
x = |2381769,2381785>
x = |2384700,2384716>
x = |2385450,2385466>
x = |2386042,2386058>
x = |2387089,2387105>
x = |2387676,2387692>
x = |2449794,2449808>
x = |2465209,2465225>
x = |2465537,2465553>
x = |2466068,2466084>
x = |2472218,2472234>
x = |2472338,2472354>
x = |2472522,2472538>
x = |2489952,2489968>
x = |2490088,2490104>
x = |2491143,2491159>
x = |2501115,2501131>
x = |2501336,2501352>
x = |2501747,2501763>
x = |2502983,2502999>
x = |2503540,2503556>
x = |25122771,25122785>
x = |2512848,2512864>
x = |2513248,2513264>
x = |2513552,2513568>
x = |26476999,26477018>
x = |40734073,40734091>
x = |40968119,40968137>
x = |41475204,41475222>
x = |44476511,44476530>
x = |46949665,46949681>
x = |5914835,5914849>
