x = |11320487,11320500>
x = |11477942,11477957>
x = |12000110,12000134>
x = |12055110,12055132>
x = |12563787,12563812>
x = |13255117,13255132>
x = |13267570,13267585>
x = |13498152,13498169>
x = |14264932,14264949>
x = |1477284,1477300>
x = |15862167,15862195>
x = |16769372,16769390>
x = |16977639,16977653>
x = |1720994,1721013>
x = |1742358,1742373>
x = |17576696,17576718>
x = |18099443,18099459>
x = |18370998,18371013>
x = |18505492,18505504>
x = |1861626,1861640>
x = |18768338,18768360>
x = |18818827,18818846>
x = |19059730,19059743>
x = |19748749,19748767>
x = |19890096,19890117>
x = |19907804,19907821>
x = |21562034,21562050>
x = |21812014,21812030>
x = |22037107,22037122>
x = |2399950,2399965>
x = |24114449,24114461>
x = |25497111,25497123>
x = |26109249,26109261>
x = |26343049,26343061>
x = |2871592,2871608>
x = |29126988,29126998>
x = |29510140,29510152>
x = |3137504,3137523>
x = |326660,326680>
x = |34438661,34438677>
x = |351727,351742>
x = |35292912,35292930>
x = |35498961,35498980>
x = |382155,382171>
x = |38262937,38262957>
x = |3946458,3946477>
x = |41650173,41650189>
x = |4182828,4182840>
x = |43039463,43039477>
x = |44228446,44228459>
x = |44267232,44267246>
x = |4499118,4499134>
x = |4529063,4529076>
x = |46242721,46242735>
x = |46522100,46522114>
x = |47228575,47228595>
x = |48255803,48255823>
x = |48603921,48603935>
x = |49273064,49273080>
x = |508893,508916>
x = |527409,527428>
x = |6452523,6452537>
x = |7482827,7482838>
x = |9178567,9178582>
x = |9871136,9871157>
